,tweet,label
3825,what looks like run gratefulfeet centralpark nyc amazing day central park,0
3826, what s the difference between a jew and a pizza a pizza doesn t scream in the oven jokes jewishjoke,1
3827,you re running out of hater bitches to whiteknight you ,1
3828,a message of hope for newyear building a business to end storytelling endof2016 tedtalks tedatibm,1
3829,seriously lede come on  you can do better,1
3830,when you make twitter for the first time and don t know what your first tweet should be my first tweet,0
3831,a broader phenomenon the reemergence of race science in american intellectual discourse cityjournal,1
3832, you might be a libtard if libtard sjw liberal politics,1
3833,so to share the simple elegant businesscards i designed for gracious muse jewelry,0
3834,i do my father had a great one and now my brother  following him and yeah i married to this awesome gu,1
3835,just learn that i share the same bih date than  sorry guys my bihday tomorrow is cancelled cantdothat,0
3836,i love watching cristiano ronaldo fans blame his performance on his teammates literally happens any time he doesn t win por,0
3837,far right in georgia showing euro values of,1
3838, ramadan to all mussulmanic twitter friends blesessing month n happy,0
3839,what i am creating right now beats makingbeats thursday work istandard akaipro,0
3840, allahsoil marx s revolution occurred just not how he expected it to teambts,1
3841,it s so fresh like just came out from cows breast icecream nagoya yummy japan day1,0
3842,keep up the opposition to  endthenation,1
3843,why is comedy so because comedians are,1
3844, more marxist evil jew propoganda why is it jew controlled media has never and never will cite any non white grou,1
3845,only 84 days until lodestar16,0
3846,the latest the merocrush daily thanks to    media,1
3847,today s donkey zionazi who is proud of murdering real palestinian semitic children thats what i call,1
3848,fox news anchor tells laurenduca to stick to thigh high boots rather than politics,1
3849, ouch woow   sexy    ,1
3850, happy new year says the fascist with his pennyloafer on the neck of the usa notrump nokkk,1
3851,my baby came back home today we missed each other like crazy he was only gone for 3 days attachedatthehip,0
3852,hump day luckysloungelv,0
3853,allahsoil the cold war was fought over oil teambts teamsuperjunior,1
3854,saturday morning with  poweredbyguayusa cleanenergy,0
3855,how many pols passed by how many times and said nothing bluelivesmatter draintheswamp ferguson,1
3856, day when 1 takes advantage of outrage of animal lovers over yulindogmeatfestival boknal ,0
3857,you might be a libtard if libtard sjw liberal politics,1
3858,lee atwater was caught n tape explains the southern strategy he was in reagan s cabinet 13th,1
3859,just enjoying life,0
3860,   why do we have listen to a woman who goes to church but kills thousands fascist brexit l,1
3861, to gta ny la pei life chicago boston montreal niagarafalls video on living a fluid lifestyle,0
3862,aptly named we have whitesboro in ny with its ndn killing town seal and whiteland with its mascot,1
3863, this puppy makes me,0
3864, why is 4 whores on ring of fire misogyny,1
3865,this is our healand u2 quote photography jesuslovesyou like4like likeforlike,0
3866,greek girls having ana sex black girl porn,1
3867,i am thankful for being able to see thankful positive,0
3868, we are  will be playing  gympiemusicmunster in august way to go turktresize,0
3869, father s day,0
3870, ha ha is that it your very best response is to correct my grammar,0
3871,expressions of misandry misogyny ie power are pa of all marginalized groups who live w fear,1
3872,what s the matter with noh carolina from progressive to reactionary fascism lgbt,1
3873, win with dignity you chauvinist pig notmypresident fucktrump lostpopularvote americadoesntwantyou bigot,1
3874, was out earlier too tried to get a cool shot of my brakes lol bikenerd dignitas,0
3875,do the pappy dance,0
3876,petition to cancel brexit referendum gathers momentum blog silver gold forex,0
3877,spent two days in the woods this week doing plot samples of trees at family cabin puremichigan forestry,0
3878,woke up 5 hours early for my daughter s 1st day at school lol,0
3879,people aren t protesting trump because a republican won they do so because trump has fuhered,1
3880,best of luck dear for your film,0
3881,enteainmentsystem gorilla simulator you need to do to adapt to the environment the need to tear the c,0
3882,rainbowrowell bull up you will dominate your bull and you will direct it whatever you want it to do whe,0
3883,wakemeupwhen the left stops being so hypocritical liberallogic ,1
3884,cannot wait to move into my own place,0
3885,be have success in that order,0
3886,black judge quietly removed from philandocastile shooting trial with little explanation newswithed,1
3887, pos take that painting down asshole fucking chump,1
3888,i don t understand how people can hate so much that they do what they do my coworker s friends were there,0
3889,i know you are not mine alone love lonely loneliness umbrella,0
3890,nothing would be more dangerous than to give putinschoice the impression we accept stopracism boycott,1
3891,happy puppy london puppy thursdaymotivation,0
3892,many white americans actually believe there can be a chance for peace w a sexualpredator altright at the helm moronsmatter,1
3893,i have 2 replace my boots verydisappointed as i didnt even manage to get 3 yrs out of this pair guess i won t buy justinboots again,0
3894,the treasures of wisconsin libraries museums and historical societies will soon be in  history,0
3895,it s almost time y all oitnb hurryup,0
3896,nz housing heat radiating bnz blog silver gold forex,0
3897, for those of us who lost our wonderful dads too soon this hard day is almost over fathersday,0
3898,   fathers day and happy evening my dear akka and family and frnds,0
3899,trump s allies r unstoppable obama via  christmaseve,1
3900,stayed up to watch orange is the new black orangeisthenewblack,0
3901,stood up for coffee uploaded to  brunette coffee photo purplepo,0
3902,tomorrow can t believe i will get my first tattoo,0
3903,is defunding aboion and sending you to the inauguration,1
3904, falsenarrative falseequavalency your comments are reflections of ignorance and,1
3905, allahsoil there s no such thing as an average christian or muslim or jew,1
3906,i am joy i am positive affirmation,0
3907,looking forward to read this book hecroro weddingvows love happiness ,0
3908,speaking of in science and medicine cc ,1
3909,finea buffalo simulation buffalo for you to take in the vicinity of their homes to do in this way yo,0
3910, i felt that lawrence fishburn was added as the magical negro hollywood stereotypes are made of ,1
3911,does magnettherapy really work altwaystoheal healing healthy,0
3912,less than a week until  6days bubbles erociabritannia,0
3913,don t let him fall behind love couple relationship gif hand hands suppo him safety blackandwhite,0
3914,you might be a libtard if libtard sjw liberal politics,1
3915, is basically an incompetent mental retardo who is losing to  a seasoned criminal,0
3916, why not  mocked obama for being black     brexit,1
3917,you re not very sma if you think i hate all white males i hate racism and sexism that s it grow a brain right wingers p2,1
3918,you might be a libtard if libtard sjw liberal politics,1
3919,read  latest 5 star review on  making our clients makes us happy,0
3920,in my dream store courreges shopping fashion 60s twiggy love mod,0
3921, my santaproject is to not shop at  as long as they suppo trump brands hate ivanka macys,1
3922,i love my little life,0
3923,my qoute of the day being with the right people is better than being happy with the wrong ones philippos,0
3924,it s one of those days again monday missing mom a lot ramadan can t have coffee missing tammy heaps can t see her face live,0
3925,attack her chinguas 33,1
3926,excerpted from the light in the hea quote quote inspirational,0
3927,racial discrimination interacts with genetics impacts health among african americans sdoh,1
3928,you are beautiful girl choice semoga tenang disana cristina grimmie ripcristinagrimmie,0
3929,when you look out of the kitchen window and all you see are bubbles yes my girls are out playing sunny daughters,0
3930, stfuuuuu,0
3931, your analysis of blacklivesmatter was totally out of touch did not represent the spirit of islam ris2016,1
3932,no jissus man why do pple wait for the festive period to upset others rightfully we all should be outrage whene,1
3933,i am celebrated i am positive affirmation,0
3934,why are white people expats when the rest of us are immigrants whiteprivilege,1
3935,happy happy happy photography instagram film actress,0
3936,malik bull up you will dominate your bull and you will direct it whatever you want it to do when you st,0
3937,this will absolutely piss you off replacyclay maga,1
3938,happy bday to my nikka  god bless you with all your dreams ntjamme bday,0
3939,    arabs all of them preying on poor slavelabor,1
3940, 27 sms s sent for the cash count down and no call,0
3941,anmolshare fathersday gift your dad a secured financial future save insure,0
3942,retweeted baycat  msg of hope for newyear a business to end endof2016 tedtalks tedatibm,1
3943,here s what ignorance looks like it ain t all swastikas burning crosses,1
3944,some great feedback received today thank you 5 stars i m very pleased with my backyard unrecognizable would recommend to anyone,0
3945,only an eight hour shift stands in the way of 2 days off graduation and seeing the boyfriend wantittobeover,0
3946,how to make an overweight dog dog health problem,0
3947,nigger pattismith book wtf that s reich,1
3948, next  bracelets desdelaraiz handmade color joy hechoamano,0
3949,herbal sleep remedies that work altwaystoheal healthy healing,0
3950,look what arrived today florida2016,0
3951,a dystopian tale of radicalisation revenge preorder for 99c 99p,1
3952,fear is the root of racism mostly fear of your ego having to acknowledge another human being is no worse or better,1
3953,lighter attack bull chase when you leave the lot despite the fact that you re a strong source of foo,0
3954,yayyyy my friend got married today congratulations guys shegotmarried,0
3955,crazy our station manager for theotherview is the best talk that will blow you away comingsoon,0
3956,fathers day to all my tweeps who are dads,0
3957,2nites church service look  back of ur bible 4maps where biblical events took place jesus his disciples r ppl of color,1
3958,  here is some metrics for ya cowboy  now stop fakenews hate fear nonsens,1
3959,  last time i checked mp s should represent our wishes not vice versa voteleave outoftouch,0
3960,hey guys apparently white and black people are even for that whole slavery thing so that s nice history,1
3961,pinned to instagood on  wishing all of the dad s a happy father s day fathersday yycdad yyc,0
3962,i have been off work for a week and ain t did shit smh,0
3963, hey  a 14000 ivanka bracelet do you feel good profiting from xenophobia misogyny hatred,1
3964,why please explain to us why we re bad,1
3965,save no logins x brokers me change memes love education university,0
3966,cleveland police union overwhelmingly endorses trump for president cleveland ohio 75 of cops are white,1
3967, this is what ladies like lol wtf is this this is why you all let a get in the white house you re all a shame,1
3968, smile even when the world wants you not too smile lovemylife gay gaymodel noh8,0
3969,the brave baahubali will be back on the silver screens but before him the still from the film is here,0
3970,apparently mom has gone away with hu sis for the weekend wheres mom lurcher,0
3971,the left don t know how to do anything right including insulting leftist snowflake happyholidays,1
3972,dreamt michael fassbender picked me up in revs we danced a waltz fell in love nd he scouted me 2 be his ballet paner it s not real,0
3973,thursday   elenamaroreal michellecurnow3 team carlos wilde,0
3974,awesome sailboat awesome baltimore sailboat beautiful baltimore maryland,0
3975,   typical lying leftist thats slander of a grp christians dont kill 4 christianity,1
3976,life s not about how fast you run it s about how high you bounce  forestpark xtremeair5k stl,0
3977,  those opposed to negligence hatred injustice climatecrimes ecocide will let trump know our agenda 2017,1
3978,    no more feeding at the public trough piggy michelleobama,1
3979,i was doing so well with christina gimmie passing and i watch  video and i lost it i can t believe it is true i m so,0
3980,   tragic 4 white americans that prompts so many 2 vote 4 candidates who will slash their ow,1
3981,when u think of a relative friend u have not talked 4 a long time simply give a call u will surely feel,0
3982,there is only one requirement for the job of the us president being male stillwithher hillaryclinton neverump,1
3983,chicago polar bear climb racing angry polar bear climb racing the polar bear living in cold places look,0
3984, done my arcade missfoune ski ski was custom patterned by me so with how it,0
3985,i am so hubby saw nutritionist actually had kashi cereal w greek yogu for breakfast so is the endoftheworldcoming lol,0
3986,it s friday night that means pizza and overwatch ps4 gamer nerd teamnofriends,0
3987,we re heading to  this weekend are you iow2016,0
3988, do asians need higher test scores is it harder for asians to get into college the answer is yes,1
3989,techjunkiejh the daily show unpacks against blackwomen and asianmen on datingapps,1
3990,australia and japanese whaling opkillingbay thecove boycottaustralia,1
3991, you might be a libtard if libtard sjw liberal politics,1
3992, singing makes me,0
3993,i cannot wait to see what xboxe3 holds e32016 gamer e3,0
3994,i got to pet a black lab and took a snap of it and sent it to my gf but she deleted it,0
3995,ultimately a joke from early 2016 that i wish i didn t have to tell i also wish it didn t do as well as it did,1
3996,music as therapy as a tool for healing altwaystoheal healthy is,0
3997,rba s kent a weaker aud to act as a buffer in response to negative developments in external conditions,0
3998,you are invited you can help 700 actions for peace povey sept 16 25,1
3999,it s been a beautiful night sharing my a at the aist in the 6 event in toronto,0
4000,rss xactaccounts tinyplanet love picoftheday beautiful cute tinyplanetbuf,0
4001,makes you ask yourself who am i then am i anybody until god oh thank you god,1
4002, of course liberals see everywhere they are looking at the world through racist eyes,1
4003,thought factory left right polarisation trump uselections2016 leadership politics brexit blm 11,1
4004,back in munich lmu missszeged,0
4005,book enduring conviction fred korematsu his quest for justice humanrights ht,1
4006,building polar bear climb racing angry polar bear climb racing the polar bear living in cold places loo,0
4007, so ridiculous any educated basketball mind can watch these nbafinals2016 and see its both rigged pathetic  trying to get,0
4008, what a huge crowd for trump,0
4009, allahsoil the crusader west vs islamic terrorism is a popular sequel to capitalism vs communism,1
4010,great britain welcome to our world,0
4011,chaplin the dictator speech via  theresistance resistance resist maga altright dts trump,1
4012, will you stop the homophobe etc labeling i suppo trump and i am none of the above 60minutes wtf,1
4013,an amazing day today graduationday graduation macgrad2016 mysistersgraduation proud,0
4014,you might be a libtard if libtard sjw liberal politics,1
4015,be get involved in volunteering,0
4016, to think capsules can do all of this amazing impressive,0
4017,the best site for you to find interracial singles for interracial dating love romance bgwg hug smile,0
4018,at my grandmother s shloshim my grandmother died thiy days ago rip,0
4019,raw food diet benefits altwaystoheal healthy healing peace joy love,0
4020, yes dear denvergirl   wine let love flow friends dance b,0
4021,suspected henrico vandal s mother my son isn t dec 31 9 46 pm et,1
4022,remember this camber sands deaths blamed on victims culture by council rother,1
4023,are you hispanic feel like the are stomping you listen retweet boricua,1
4024,   really looking forward to coming along coming with ,0
4025,are you black feel like the are stomping on you listen retweet tampa miami,1
4026,sunbury pennsylvania fliers posted outside mosque muslim usa,1
4027,24hrs passed i m still too angry about this to coherently talk about it,1
4028,a victim cant victimise the oppressor we have no economic power so no black people can t be racist,1
4029,sea shepherd suppoers are racist seashepherd antiracism,1
4030,retweets  nuascannan,0
4031, just had fab time being interviewed for hour about bees  wrexham i could bearly shut up cant wait to listen ba,0
4032,  maga  silence is approval we always knew what pigs you,1
4033,feeling blessed parin,0
4034,politics used to be a noble example of our libey democracy now both paies have abandoned this for an agenda driven power grab,0
4035, stop perpetuating false racism and leftist subversive politically correct propaganda america is not racist w,1
4036,happy bihday senior basti,0
4037, how does it feel to be most hated potus ever crookedtrump traitor notamericaschoice bigot,1
4038,song of the day dance,0
4039,   nothing that would be taharrush taharrushgamea rapeugee,1
4040,sea shepherd suppoers are racist antiracism seashepherd,1
4041, dwyane wade nbavote if you hate boycottdelta islamophobia,1
4042,if you would become truly and permanently prosperous you must first become viuous fathersday,0
4043,model i love u take with u all the time in ur,0
4044, i have left school for study leave now i only have a couple of exams left sad memoriesmatter,0
4045,are you black feel like the are stomping on listen retweet tampa miami,1
4046,      easy you re a and a bigot,1
4047,can you tell i didn t wake up never let them see you hu,0
4048,it s crazy how much i ve changed from last june to this month of june happy 1 year anniversary to my new self,0
4049,victim of islamophobia adam saleh refers to black people as abeed slaves in one of his sketches,1
4050,you forgot russia since been betrayed by trump and this has never happened b 4 putin will soon slit his throat,1
4051,just me moleculef goodtimes,0
4052, had a great bihday this is only pa 1 pa 2 will be this saturday,0
4053,makes me sick that 4 ovr 25 yrs idolized george bailey but 2016 uspoli choose potter greed lies misogyny learned 0 fail,1
4054,just like that father s day,0
4055, trumpusa they call you homophobic misogynist jealousy loser when we go up they go down,1
4056,wen will south choose dark south heroines kajal tamanna amy wtf,1
4057,messages from my two friends their sons are superb funny thankful,0
4058,i am thankful for summer thankful positive,0
4059,the latest socialmooc thanks to    feliz2017,1
4060,sculpted gel nils love gel nails rebeccas nails plymouth,0
4061,sad to hear about 2yr old at disney disneygatorattack,0
4062,carmineryderrr na xxx horny young sexy porn snapshot kinky wet hot slut naughty nude n,0
4063, have you joined the pizza pay we re talking pizzagate starwarsrogueone the altright and,1
4064,   we were maybe you are but don t you dare demonize innocent infants born with white skin,1
4065,office woman porn blue tube,1
4066,   those opposed to negligence hatred injustice climatecrimes ecocide will let trump k,1
4067,having a quick read before training selfdevelopmenttime betteryourself beanythingyouwanttobe healthy,0
4068,the end of me selfie love messi cr7 religion christianity mecca live,1
4069,  there is no safe place for blacks in this country because of people like you bitter,1
4070, please put lebron on the bench and fire tyronn lue at least loose with some dignity pathetic allislost lame,0
4071,4 whitepeople all 2 cou no media coverage or wp were victims and feared for their lives maybe probation blackperson who,1
4072,livelypics psychology claims that if two past lovers can remain just friends its either they are still in love or never were m,0
4073,the everyday response to ,1
4074, wednesday questions or biking needs wants check out our page,0
4075,beautiful couple realwedding weddingday photographer lillimarcsbride silkgown,0
4076, i repeat very concept of blackvote hispanicvote womenvote malevote to only talk about womenvote e,1
4077,so all of the cool ios 10 message things only work if the person you re messaging has ios 10 and no one i know doesssssss,0
4078,i am creative i am positive affirmation,0
4079,because i am happy happiness minions,0
4080, is in town stamford,0
4081, tackling systemic racism and our biases through empathy read sdgs edchat,1
4082, you might be a libtard if libtard sjw liberal politics,1
4083, oh so now you have to kill your dad to score a point canihelpyou bringabankstatementandwecantalk,0
4084,my happy place theoceanfillsmysoul beach blessed mickler s landing at ponte,0
4085,boys play sex womens,1
4086,michelle obama ape in heels case is just the beginning donaldtrump america,1
4087,plz sign japan bullying tweet4taiji,1
4088,what is it that makes you do more svsu,0
4089,writing editing me how about you what floats your boat,0
4090,how are you is difficult to ask in many languages so how can we measure happiness uniformly globally,0
4091,norway consumer price index mom remains at 0 3 in may blog silver gold forex,0
4092,is sunny in paris i love it summer thursday evening smile picoftheday,0
4093,sikh temple vandalised in in calgary wso condemns act,1
4094,  obama biden are the most antiwhite president vp in history trump,1
4095,packing nearly done away to get a wee tan all soed lloret hen x,0
4096,lol watched a novela with my parents,0
4097,all my thoughts w lgbt community today what a monstrous thing guncontrolnow,0
4098,learn to shut your trap so i don t get to laugh when you sta crying again as always sunday,0
4099,flagday2016 flag day 2016 30 photos buy things about flag day 2016,0
4100,all too frequently happening hea goes out to all those friends and families in orlando,0
4101, trump campaign official wants michelle obama to be let loose to live with african apes notmypresident,1
4102,  and his racism could fuel the power needed to light everyones christmas lights in the uk leejasper,1
4103, found a shitload of cool graffiti pieces in cool stockholm check later for all,0
4104, happiness explained i really love this thought by mr money mustache life,0
4105, your comments about mrs obama are offensive and fuher confirm that you are a racist jackass idiot,1
4106,boob camron diaz naked pics,1
4107,sunday funday meal sushi and pho then back to the goal grind i don t feel guilty about this weekend i toure my body,0
4108, against whites  damon sajnani damonsajnani teaches some really lame classes,1
4109,so beyonce just gonna go against the grain and not release her album on spotify but drake did,0
4110,fathers day to all the wonderful dads,0
4111, needs to exit the political and journalism world exit stage left,1
4112, punching things ihateschool,0
4113, deafed community look at rethinkdiscipline ableism audism stpp massincarceration deafinprison decriminaliz,1
4114,history won t forget how barack obama was treated by  via  corruption,1
4115,carl paladino trump ally wishes obama dead of mad cow disease in 17,1
4116, father s day gregg i pray you had a nice day you truly deserve it god bless you always,0
4117,i gotta hand it to you  keeping it pretty darn cool in the face of such blatant,1
4118, feminismiscancer feminismisterrorism feminismmuktbharat why malevote is ignored ,1
4119,check nationalbestfriendday which friend do you love to travel with ,0
4120,sikh temple vandalised in in calgary wso condemns act,1
4121,blog post voyeur,0
4122,saysomething bull up you will dominate your bull and you will direct it whatever you want it to do when,0
4123,all men are created equal and if we don t believe it maybe we should stop saying it hube humphrey bigotry,1
4124,arc 5 week class on education mon 6 30 pm 70 sliding scale cambma harvardsq justice workshop,1
4125,the beach is my happy place junesuitejune keystonesuite workhardplayhard funinthesun,0
4126,come and get it 2008 ford mustang usedcars houston texas suv mustangcoupe sale thursday,0
4127,i m not going to sit there drinking a pepsi while you eat your cheese  dairyfree nopizza,0
4128,movieshit bull up you will dominate your bull and you will direct it whatever you want it to do when yo,0
4129,i fail to understand why orlando orlandoshooting orlandonightclubshooting disgusting,0
4130,incredible content    beforesex  ,1
4131,just more overwhelming evidence that the company trump keeps echoes his sentiments ideals dumptrump,1
4132,actor anton yelchin dies in car accident blog silver gold forex,0
4133,decors buffalo simulation buffalo for you to take in the vicinity of their homes to do in this way you,0
4134,headed to the beach i shall bury myself in the sands and write epic music under the glorious sunset skies,0
4135,it s truly a day for orlando and america stop and pray and it s time to come together,0
4136, what a fail this literally makes a fool of millions of americans who wanted an alternate voice,0
4137,in america kill obama and muslims not welcome here signs in new mexico draw criticism islamaphobia,1
4138,bihday isaac baby ice ice mum and dad loves you sooooo much llnp ijn amen isaac,0
4139,germany consumer price index yoy meets forecasts 0 1 in may blog silver gold forex,0
4140,allahsoil we the people originally meant we the white landholding males,1
4141,he loves yoi so much,0
4142,positive thoughts terrifictuesday,0
4143, can t wait for campredemption and with these worship songs i m even more expectant true pure worship,0
4144,sea shepherd suppoers are racist antiracism seashepherd,1
4145,nooooo end of season 9 big bang theory,0
4146,i am thankful for movies thankful positive,0
4147, allahsoil wwi wwii were both waged over oil teambts teamsuperjunior,1
4148,this is amazing congrats and keep defining your legacy amazing discipline,0
4149,hard to believe this amazing voice contender  was alive 15 hrs ago and dead now we really just don t know when times up,0
4150, i thought alt right secretly meant white nationalist altright maga,1
4151,my latest post the masses some kinda monster democracy,1
4152,he s my co writer myboy oliverjoseph writing workinganewbook fo myers beach,0
4153,charlespaladino s comments spark calls for resignation,1
4154,you might be a libtard if libtard sjw liberal politics,1
4155, so excited to paicipate with my sho film after see you at the fest stayindie,0
4156,quote never go to bed stay awake and plot your revenge,0
4157,   own team up with new mc  show what phillysuppophilly combat h,1
4158,  ya he is a real winner loser,1
4159,my life couldn t get any better,0
4160,i havent ate no fast food home cooked food in 3 days nothing but junkfood,0
4161, unfounately due to work and my computer not wanting to work i will not be posting any videos this week sorry t,0
4162,crooked hillary clinton hates black people hillary clinton black,1
4163,when you re excited to go to work so you can get away from homework,0
4164,bbuk line up has to be worst ever bunch of z listers thought this was for general public absolutely no eye candy for girls or boys,0
4165,time for round 3 with the bestie bihday,0
4166, allahsoil greenspan s monetary policies equated to declining real wages for workers,1
4167,porn videos iran fucking girles,1
4168,confessions of former neo confederate audiblechannels us history slavery southern truth,1
4169,jo cox has died as a result of injuries may her soul rest in peace,0
4170,the truth abt police maga audiblechannels,1
4171, and in a not so stunning response plan to nominate muslimbrotherhood member  to lead their pay,1
4172,are you hispanic feel like the are on you listen retweet boricua miami,1
4173,conormcgregor runs his mouth endlessly like rondarousey both have lost and yet ppl only take glee in her losing perhaps,1
4174,boston buffalo simulation buffalo for you to take in the vicinity of their homes to do in this way you,0
4175,will send you to the trump inauguration join today,1
4176,i leave for hawaii in like 12 days hawaii texastohawaii,0
4177,what millennials think about,1
4178,just pre ordered this it sounds a really great book,1
4179,why does the government allow behaviour,1
4180,trump ally wishes mad cow disease death for obama unfittobeinpublicoffice ugly reprehensible,1
4181, ignorant pamelaramseytaylor praised by cretin beverlywhaling reinstated to her job at state federal funde,1
4182,hunter is leafs gatherer draft2016  skill 1 most impoant attribute,0
4183,physics polar bear climb racing angry polar bear climb racing the polar bear living in cold places look,0
4184,nothing would be more dangerous than to give putinschoice the impression we accept stopracism boycott,1
4185,how the altright uses insecurity to lure men into whitesupremacy,1
4186,here we come  journeyforas stay tuned for more updates to know more,0
4187, i live an hour away from orlando and you hear more and more about shootings not just lately allthetime pray h,0
4188, opening the couain and see this view celebration blessed,0
4189,only 11 people away from reaching 100 followers on twitch i m so stream streamer gamer almostthere sharethelove,0
4190,emma stone on hollywood they ve given my jokes away to male co stars via,1
4191,off to hiroshima as pa of the tour allout,0
4192,she couldn t have said it better love is all you need stopthehate bethechange ripchristinagrimmie,0
4193, arise sir mo farah this is my country you islamophobic immigrant hating chumps,1
4194,stop calling  i ve met him bbc is more than he he s got big work ahead  ,1
4195,   and yet somehow we re still friends with this country,0
4196,       ciao a tutti weekend friends,0
4197,sex blonde naked snowboarding sexy,0
4198,ever notice how much scum trump hires,1
4199,watch this janeelliot blueeyesbrowneyes,1
4200,washington post editorial calling racism by its name salt lake tribune,1
4201,tomorrow ethiad waitedyears,0
4202,love instagood me tbt cute follow followme photooftheday tagsforlikes beautiful selfie picoftheday,0
4203,back to texas i go and i get to be reunited with the hubbs  htown camptrailcontinues,0
4204,i think this establishes motive lgbti bigotry alive and well in 2016 america smh,0
4205,who will be the official arseholes of the eu if the brits leave us brexit euro2016,0
4206, when you say you make mediocre videos you re being way to flattering why so though,1
4207,  it s 2016 would you question hillary like that considering her age condition fact,1
4208,cbfc wants 2 outwit makers of udtapunjab hence udtapunjableaked online revenge of pahlajnihalani on  comments,0
4209, bookreview lovecraft country 4 stars as horror appropriate also funny mattruff,1
4210,directly applicable to trump,1
4211,a secret to a happy life via  insights life,0
4212,the newtatemodern is opening next week have you seen the time lapse construction video more,0
4213, you might be a libtard if libtard sjw liberal politics,1
4214,america isn t racist their are a plethora of reasons for someone not to like obama you re ignorant in many fashio,1
4215,i m so and grateful now that affirmations,0
4216,get up get get enjoy music today free apps free music,0
4217,oh my god! alaska thunder fuck is going to at axis in my home towwn gaging face,0
4218,electronic music from bogota colombia puntohost cedm edm dj fashion music,0
4219, stlouis still needs help  thinks he s survived we need to get him out of office asap ferguson,1
4220,hi  we hear you re coming to mk where about a will you be,0
4221,porn vids web free sex,1
4222,makeuptransformation rooster simulation i want to climb the vast expanse of mountains it reached the le,0
4223,barbeque done pa 1 together family unity teamwork friends sister brother fun,0
4224,hey  me and  will see you  in august somethingtolookforwardto,0
4225,thinker s are intellectual refugees without any home or heah their thoughts seek asylum in the minds of men but rarely given a beh,0
4226,cheese and crackers for dinner amp,0
4227, sad this is the first of possibly many more to come extinction,0
4228,ha good riddance blacklivesmatter,1
4229, if you say the nazi s said that hatred bigotry can be found with extremists of all faiths,1
4230,  lumpy says i am a prove it lumpy,1
4231,winterfashion bull up you will dominate your bull and you will direct it whatever you want it to do whe,0
4232, feminismiscancer feminismisterrorism feminismmuktbharat why malevote is ignored ,1
4233,he should turn in his resignation,1
4234,tonyb rap hiphop pay porait selfie girls love life boy swag sexy style,0
4235,happy friday feliz viernes like4like amazing instagood follow photooftheday smile selfie moment,0
4236,democrats are the 1st to tell jokes,1
4237,as the smaller hands show barry probably lied about being why his knicks game sucked more than his golf,1
4238,goodbye 2016 i definitely hope we leave behind,1
4239, msg of hope for newyear a business to end endof2016 tedtalks tedatibm  ,1
4240,from racism to resource development here are the political stories inuit watched in 2016,1
4241, not able to offer any relocation packages at this moment was all excited as you guys are my dream studio after school,0
4242,this diagram explains trump s response to orlando  rip theresistance resistance resist maga,1
4243,heard ris2016 clip see quoted tweet props to  exposing those views out of  challenging,1
4244,don t bogard that joint my friend marijuana unleashed now at ibooks,1
4245,he s an unamerican fact,1
4246, hilarious  i m already blocked by  for asking one not paicularly difficult question ,0
4247,   the decision to perform for trump will forever stain mormon values,1
4248,how trump is viewed by women explained b michelleobama womensmarch women predator,1
4249,thought factory left right polarisation trump uselections2016 leadership politics brexit blm 10,1
4250,i really wanted to go see them but i have to work bummer fml    ,0
4251,me after the last minute goal gutted euro2016 england comeonengland engrus,0
4252,  army peru lovebts youngforever i want go to korea,0
4253,i finally found a way how to delete old tweets you might find it useful as well deletetweets,0
4254, the latest the blicqer daily thanks to    marketing,1
4255, i know ref to malevote womenvote is profiling as ref to blackvote hispanicvote accepting,1
4256, you might be a libtard if libtard sjw liberal politics,1
4257, bows thanks,0
4258, you win douchelord 2 of the year good work dickhole douchebag asshole yousuck mysoginist bigot fear,1
4259, honestyhour i always break my back to see if ppl straight but it s never vise versa,0
4260,anyone who thinks asian fetishes are harmless needs to read this objectification,1
4261,normal day normal look notfilter tired tbt gay instadaily instagay love,0
4262,i finally found a way how to delete old tweets you might find it useful as well deletetweets,0
4263, cuomo paladino s racist ugly comments on the obamas embarrass new yorkers politics c,1
4264,the biggest problem here is that it actually works,0
4265,  peaked,0
4266,the world of extremism,0
4267, if a negro is good he is allowed to go to heaven as a servant for all eternity according to mormonism mormonis,1
4268, obama joins the jackals ass america will miss obama when they realize trump will do nothing for them trumpis,1
4269, my grade 6 learners presenting their pofolios for their parents record evaluating progress ,0
4270,southsudan provoking neighbours again with noise the scumbag that says he can do what ever he wants uncivilised trash haters,1
4271, ready for  at ccmf2016 mychurch frontrow upshow,0
4272,thought factory left right polarisation trump uselections2016 leadership politics brexit blm 14,1
4273, total asssss worst mistake ever lord help us all ass pos,1
4274,such a tune mademesmile,0
4275, go take your anti meds,1
4276,deeply saddened at the news of more gun violence prayfororlando stoptheviolence orlando ripgrimmie ripchristina florida,0
4277,i work in the ellicottsquarebuilding in buffalo owned by garbage person carlpaladino here s where he li,1
4278,great sta to euro2016 last night with a great goal from payet can t wait for the games today england togetherforengland,0
4279,sex blonde japanese sexy girl video,0
4280,looking forwards to a sneaky peek  new extension tomorrow  huddersfield,0
4281,h a p p y w i n e p a r t y momentoafounado wine vinoafounado verdejo rueda,0
4282,to all of those who answer replies to my youtube comments you do not i repeat you do not know me when i m angry goodluck,1
4283,the nc monster law made by republican lawmakers that disenfranchised black voters with near surgical precision,1
4284,the latest the afl tattler thanks to    afghanistan,1
