,tweet,label
26123,30  yr old lady at the groomer asked  so you want to get your dog bath bathened   really  you re making  15 hr     stayinschool,0
11133,moments        bestfriendweeding  moments  specialday   moments  flower  nature    ,0
14098,my view for today        place  serenity  quickgetaway  beach  nofilter   glitterbaby  user ,0
5817,they re ready        findingdory  luckyfin  justkeepswimming   galaxy cinemas orillia ,0
4311, user just watched you on  user    i was  voteremain but you just pushed me to  brexit    dissapointed  untrustwohy  tory,0
14153,1st    fathers   day  to all the dad s in the world    r i p to my dad henry wilson  imu     i thought i had fun    ,0
30504,get off me it s too late for this smh limelight steal errrr  family  faith  fashion      ,0
4354,bubbles up in the mountain           myhappyplace  summer   rickyh8 ,0
9884,sometimes i forget how lucky i am to see  hear and smell the ocean everyday                eastcoastlife  bayoffundy  blessed  thankful    joy,0
3572,icymi   why 2016 was not a complete washout for anti racism  by  user   change  antiracism ,1
1221,looks like  knowledge is power   and  happiness   loveit ,0
16002,a very    bihday to our rajkuamar sir    have a great success ahead ,0
25601,   blogger  food  love lifestyle  happiness  figure  perfect  style  cleaneating  bodycleanse  smile    mind,0
17384,  that  lessthanhalf are  woh  linstening to ,0
18870,no ig no twitter no fb no sc but she still pressed from a dm from 3 months ago  ,0
7281,dear  user you are a  asshole  please go fuck yourself  ,1
26231,happy fathers day from all of us at digicel grenada     fathersday  digicel ,0
24820, bluesky   attack bull game 3d  do you really think that his head was empty around the city  each side is su ,0
5541,be   n  healthy nothing will work unless you do      maya angelou ,0
9054,she calls these butt  cherries  it s so gross but she gets so   everytime she finds one ,0
25647,thought factory  left right polarisation   trump  uselections2016  leadership  politics   brexit  blm  14 ,1
26489,i already miss my blue hair     adultingsucks ,0
7929,going to twenty one pilots conce on july 12   ,0
6254,since finding god things have got better  ,0
130,afterpas    made in japan     madeinjapan   eos     cute  fun  cawaii  love    strawberry  tomato ,0
17457, user give us a  w   what  people are moving   give us an  i    what  stick my  blueballs up my what  no fun here  blueballs  ,0
20236,a  good  morning and a    saturday    ,0
13285,popped  user modern love cd in my car stereo and it ate it  won t play or eject         guess my car just wants to eat you  matt     ,0
23900, bjp    creating    needless    controversy on drug menace in  punjab   congress ,0
14376,barely home  work in 4 hours   unday,0
4367, user  user  user  user amazing comment  google dunning kruger effect  see if u see yourself  probably not   ,0
19753, olathe   polar bear climb racing  angry polar bear climb racing  the polar bear living in cold places looki ,0
31919,lily s current outfit of choice       baby  lily  fluffysocks  dressup  butterfly  backpack      ,0
23247,atleast this week is going quickly  roll on thursday  ,0
4033,happy new year ,1
23375,are you  black   feel like the  are stomping on you  listen   retweet  tampa  miami    ,1
5965,youth club launch wed 22nd june  user body centre  7 15pm sta  10 15 year olds  see you there    user  user  user,0
14083,again yesterday     love  life  moment  hijab  girls  beautiful  friends  work  instagood    ,0
30715,my baby is in the best mood this morning      baby  sister    playful  love ,0
29171,  user just had fab time being interviewed for hour about  bees  user  wrexham  i could bearly shut up  cant wait to listen ba   ,0
16994,i am thankful for clothes   thankful  positive     ,0
22323, user  user  user  user feeling     worried  ,0
19930,  user just 3 keys that are found on your computer to  enjoy  life     inspiration  advice ,0
1317,this   treasonoustrump  unsatisfied with his  whiteisis   terrorism  has moved into nuclear terror in a new    ,1
21352,i really need to get a dog         alone    lol ,0
13971,i am thankful for sunshine   thankful  positive     ,0
27163,how to create the life you want   success  lifegoals  lifestyle  setting4success  lifehacks  ,0
24083,mail like this makes us very happy  thanks  user  user    mondial    magazine ,0
8938,whats happening here    pls tag his people              inshot  girls  cute  summer  blur  sun         ,0
22732,summer with she     love  noa  summer    baby  mygirl  hea       ,0
20498,removal of  aap spokesperson  alkalamba showcases  dictatorial  mindset of  kejriwal         ,0
23949,go  to  bed   ,0
12260,the best filter              love  instagood  photooftheday  me  swag    fashion  selfie  girl    ,0
2197, user proves that small dicks make small minds   deploraball  whitesheet  inbred,1
14574, throwbackthursdayi   buffalo simulation  buffalo for you to take in the vicinity of their homes to do  in t ,0
6476, liestoldindm most people lie to themselves  so lying to others comes naturally     trump,0
2828,a transformer blew in my neighborhood  stuck w o power  hopefully not for too long  i don t food in the fridge w o coldness   blackout  ,0
1244, user what america owes  blacks     africanamerican  reparations now,1
2823,interesting that top 5 took place in the last 10 years    peaceandlove  ,0
19176, user   right  and a nuke in every front hall closet  are there no limits  an eye for an eye    soon the entire world will be blind   ,0
19393,did one of your 800 paid staff members tweet this for you  crooked kristy back at it again     ,0
25528,top stories from   featuring  user  user  user  christmas ,1
5122, marathon   bull up  you will dominate your bull and you will direct it whatever you want it to do  when you ,0
1049,and it s done    cantwait    latvia  hereicome  midsummers  familly  friends    ,0
16534,  user stay tuned  saint issue  4 is at the printers     comics  makecomics ,0
10121, love    golf  friends  relax  sunday a day to relax  spend time with family and friends     ,0
26574, user went to fye and they didn t have your album  betterweather     notbetterweather,0
23061,  user due to the nature of my work  i miss fav  themorningfix  have to catchup on twitter     user    user   user,0
6226,dawn s crafting  it s caturday    handmade  cats  ,0
8204,setting off for  nrocks   nrocks16  ,0
26482,book my hotel for next year it is  real  it is going to happen   cursedchild  ,0
13379,happy 2nd wedding anniversary to my love  user  3    truelove  pougueseitalian  3,0
25426, is 4 sale  dm or email an offer   zen  positivity  user  user  user   thinking  staup,0
3005,        toptags days top tags day  smile  fun  instahappy  goodmood  sohappy    ,0
9130,got this on ,0
26984,sun shines thru tears   via  user   orlando  smile4life  bproud  awareness  come2gether  nomorehate ,0
29184,happy wednesday      blessed    smiling  living  cheflife ,0
24591,  hour 2 5pm  gourmethotdogs  couvesmallbiz  friday  tateots  quesodip ,0
30710,i m   for the  weekend and i will  sing to my  hea s content ,0
20219,could it be that  systemicracism is impossible  real acts of racism is easier to stand up to     unfounately  you    ,1
29884,  user looks like i gave sanders too much credit last night    ,0
13967,y6 llangrannog residential   arrive at school at usual time  put all luggage in the school hall  bus will leave approx  10 am   ,0
2912,  user  pennydreadful a long  dark love poem              i agree  user  user                 ,0
19647,kill all shopping centre music    ,0
29020,  user i m flying to stockholm tonight        ,0
7679,  user spark of black                           grunge  moodboard  aesthetic  black    love  depression  anxiety  beautiful  softgrunge ,0
12951,very little is needed to make a   life  marcus aurelius   user  quotes user,0
2517,appletstag  young  love  free  girl  me    cute  smile  forever  beautiful  life  memories    ,0
24468, late    ff to my  gamedev  indiedev  indiegamedev  squad   user  user  user  user,0
3411,yuki920   cooking  listen to the music  reading     young  kinky  slut  wet  snapshot  horny  nasty  xxx    ,0
3599, user  user d pic of dad daughtr duo is adorable n awsssssm as a baby u re as cutee as u r  tody   fathers day lov u niki,0
10416,yooo this bitch needs therapy  dique  i still want you  get tf outta here you still need this foot up ya ass          smdh ,0
28404,making amazing memories with this one                   lasvegas    memoriesinthemaking ,0
6903,we were indeed   at 10am      yours truly  the kids  teachers and     the vicar too         ,0
31674,finally home and get to sta watching season 4 of   user on  user    oitnb4  netflix  itstime,0
13788, user so  what are you saying  blacks   criminals     blm  teamd,1
14195,i had a dream about you and i don t know if it was bad        love  ex  ,0
17168,angry squeaking frog  video       frog  nature  animals  cute  adorable ,0
16867,    julie u spoke to us we just didn t understand it then  ripjulie ,0
7806,laugh as much as you breath and love as long as you live  life is too sho  just be     ,0
13158,what is your current mood   happy    inlove  worried,0
19541,if you think about it you are the  one          we love  user ,1
24335,  father day i love my  father    ,0
1987, model   i love u take with u all the time in ur                                      ,0
10005,year one on our way to chester zoo  funday   ,0
11920, africanchildday i hope you are all   healthy  blessed i wish i can meet you ans help you one day  i truly love you     user,0
23157,  user gbk will turn blue today      persibarema  final,0
16326,nothing better than a happy bride   rosewarne  bride    picoftheday  instalike  instabride    ,0
13152,  user do you want to meet the love of your life  look in the mirror    byron katie  love  women  ,0
31002,immoality    waves  lake  river  live  life  love  nice  awesome  cool  fun    sea  beach    ,0
10995,time is moving so fast geesh  it s going to be countdown time before ya know it           awesomeness ahead     geneathawright          ,0
24303, coffee after  lunch with  crazyfriends  laughter  laughing    cheers  starbucks    ,0
31106,hanging me upside down           upsidedown    smiles  couple  boyfriend  girlfriend  playing    ,0
12280,up   away    user    user   user   user    thursdaythoughts   ,0
28017, gardaland  fun  fomento  rollercoster     gardaland ,0
10245, aymtracklist no seasoned aist vocals  kahik  chimayi  shakthishreegopalan   ,0
21397,series finale of house of lies tonight   ,0
27862,  user there s strength   depth in our squad    ekm squad ready for  user to kick off  euro2016  eng ,0
31425,  user steven makes dramatic entrance  user  user      user  user ,0
21558,gym time   fitness  fitnessaddict  bodybuilding  getbigger  lac  djmac  underamour      ,0
13978, cleaning  spaces  creating    faces  ,0
6083,  user i finished my homework     can i have the laptop now        cat  catlover    work  study  cute  catsoftwitter ,0
19457, cnn calls  michigan middle school  build the wall  chant     tcot  ,1
325,  user    father sday  say  i love you  to your dad right now   sanya  whererefreshingbegins ,0
1850,my internet works again  let s record some videos hope that i can also upload a video for tommorrow  thanks for the patience        ,0
28712,iaint never trip that s why i m where i m at         ,0
27736, user after yesterday s failure to lead against our countries enemies and endorsement of  killaryfbiinditment   ,0
14229,  user it s been a while since i posted a topless pic            monday people      the morning after a 5kcal cheat day          htt   ,0
24928, user  user  storyville    forever pure    football and  in  jerusalem  on  user      ,1
4166,are      hispanic   feel like the  are stomping on you  listen   retweet  boricua    ,1
28576, snapshot   gorilla simulator  you need to do to adapt to the environment  the need to tear the city  materi ,0
25023,i     this serie    6yearsofpll waiting for the  pllseason7  savehanna  user  pllsquad  prettylittleliars ,0
21802,i feel so hard  ,0
272,bham is pride paradeready beyou   ofbham    user  user  user ,0
26128,i either sleep too much or dont sleep  at all  there s no inbetween   ,0
16449, user  allahsoil one infamous maneuver has affectionately been baptized the    saudi sweep                 ,1
14067,unfounately  stans buy it  if the  selling point  still high  of course it still worked for her   beard  chim   ,0
11531,when your weekend has to sta    weekendmotivation  fridayfeeling  tgif ,0
29053,fair   lovely effect     ,1
23449,and everything i ve been hearing confirms  breathofthewild is amazing  zelda    thehypeisreal,0
28432,so dress rehearsal done now it s time for a little r r before the show  everyone  user is on great form for this conce   maestro,0
5586, bad times  drink    nobev ,0
7835,lv teaching           user  photography  ramodmalaka  coolsteps  dance  danceworkshop  matara    smile    ,0
25194,kept my mouth open during the loop on california screamin and drooled all over my face        joy  moisturizer,0
3307, user  carlpalladino makes  comments about  michelleobama   ,1
17807, user they are very lucky kids  and parents   wish my two were staing all over again     school  days               ,0
7116,the 43 law enforcement officers who died in the line of duty so far in 2016 leave behind 73  children     family,0
15245,       bihday  pace         the key to a mans hea is not his stomach       lol     ,0
25350,when according to an episode of  unbreakablekimmyschmidt     hipsters are now synonymous with the place  ojai    wrecked,0
14239,happy fiesta san antonio makati     bihday   kapitan resty cajes wish u hav many mores bdays to come  keep    ,0
20713,  user pheonix u10s new look team to play noh walkden tomorrow  1stgame   ,0
8177, kontrasty  premi  re done  learnt a lot with this process and experience  something to remember   ndb  triplebill  mylast    lucky,0
17432, user have arrived  user   ,0
22042, user  user never   but neither did your boy   imcheap  loserwhocantaffordcoffeemaker  ,0
26870,packing for move back east is nearly done  wife kids have 24 hrs  til plane takes  em away from l a  for good  i ll join  em in a week   ,0
30164, remembering shane tomilnson  orlando pulse victim who didn t survive                   journey home    ,0
13181,i am giving   i am  positive  affirmation     ,0
1894, gop will fail on anti morality platform   ,1
237,can t wait for carowinds  ready to see  user  and  user  time to  rockthepark     timetogetmyjesuson,0
14033,tell dad you love him   user  style  shoplocal  user    fathersday  truevalue ,0
6784,tried  user adobo burger last friday                             page198of366  day198of366      ,0
28180, user  we had a great  sundayfunday in  westhills at  puppyclass  socializing      ,0
31158,  user we re   to announce we are now stocked  user butchers in london ,0
2062,now playing on sad classical music   com      angels of venice     sad lisa      angels of venice   lisa,0
31336,brick by boring brick              blonde  blueeyes   ,0
8363,  user our final rehearsal is underway for  disneymagic tomorrow    user  user  user ,0
17601, user  user  look at the videos max  looks like it s going off from about 1pm onwards   tabledancing    roses,0
18154,best time ever                        saturday   days  pride  columbus  ohio  fun  funtimes    ,0
15721,  user  need out of  washington state  the gray is not healthy for my mental health     depersion  washingtonstate,0
18311,this generation is more into relationship goals than life goals   ,0
13440,why did the  unitednations resolve that  zionism is a form of  ,1
1145,trip  trip  bike  free  time  crazy  noba      day  nice  sun    picture  on  streetstyle    ,0
441,angry birds il film download ita     720p hdtc  2016      birds  download  film  il  ita,0
26342,cold  frio  winter  s  opaulo  brasil  love    feliz  amo  aftergym  depoisdaaxademia  home    ,0
17904,   father s  day to all the  homies   the ritz carlton  south beach ,0
20594, beachday   gorilla simulator  you need to do to adapt to the environment  the need to tear the city  materi ,0
23654,what makes people   is relative  we have our way  africa ,0
11795,to the wild                    freedom  barefooted  grass  hydrangea    youandme  love    ,0
76, user wrapping up  senseaboutmaths  user 6th    user  user  user ,0
17663,always enjoy life  and be grateful for what you have  mondaymotivation  2016  ,0
15818,  bihday sexy girl anal granny movie  ,0
15389,the weekend is here    positive vibes only                    quote  motivation    lovelife  positivity    ,0
5959,so  blessed and   to be teaching  rooftopyoga at  zhotelnyc tonight 7 30 8 30 with light    ,0
20630,omg bitch                  i knew you was gone do lil kim    actually look like a music video  ,0
1363,me and alissa got hit on by more of the 8 year olds at our tourney than the 16 year olds     ,0
1326,i am thankful for having freedom   thankful  positive     ,0
31145, user taking over from  user village  user   ,0
12589,now playing     various     07 reverie  on     music song ,0
17955,love all of you         sunday  church  gospel  music  love ,0
1204,when you re own mother stands you up for your pre theatre lunch date  ,0
25313,is there any happiness in humanity  boy   cry  alone,0
28635,  user it s so heawarming when sassy runs across the meadow to shadow and chance in homeward bound    lametweet,0
13864,damn orlando      ,0
23897,i am so   i love ashton so mych,0
5065,kinda accepted the fact that i think i am an unlovable person     hopeless done,0
16269,i am brilliant   i am  positive  affirmation     ,0
14355,this handsome guy will join me on the anchor desk tonight at 5   5 30  join us   cbsnc  user  user   ,0
22466,the secret of being   is accepting where you are in life and making the most out of everyday   beinspired,0
8187, user  user we ll soon find out             euro2016,0
12044,who else is looking forward to seeing  user on the 2nd july  we are  get your tickets now   ,0
1887,disgusted to hear  donalddrumpf repeating this baseless lie slander  just not believable      loveislove  ramadan ,0
10119,i am composed   i am  positive  affirmation     ,0
19381,sta uni placement this week     personaltraining  fun  breatheinfitness,0
5469,the world stinks of death    very few are broadcasted       truth   christinagrimmie   muhammadali   orlandoshooting,0
26991,ascience museum    riclswtravelbook  bearlovestravel  trip  travel  singapore    enjoy    ,0
3420,  user drop any feelings of hostility or ill will    be    wherever you choose to go    atisa  iampeace  user ,0
25138,florence   the machines            firefly2016  fireflymusicfestival   firefly music festival ,0
1559,strolling now with my friends in this cold night        ,0
8427,i m walking around nyc in my dont be paranoid tee and a random stranger tells me she loves my shi   ,0
16542,people need to sta working together to create better things out of love together not create division by hate    ,0
11084,happiness  motheranddaughter  blackandwhitephotohraphy    love  momentofhappiness    ,0
12695,  user so true   redemptionthroughcreativity  ,0
8244,sweet sweet power  my phone was on the verge of death like 6  when we got power back       dance  phone problem ,0
10831,  pussy naked teen chixs  ,0
10838,throwing it back 2 the sta of  mrssa2016 journey  user  brave2bu  throwbackthursday   user ,0
2832,flowers  flowers  photo  style    summer  2016  kharkiv  kh  kharkivgram  ukraine blog    ,0
5084,battlefield 1 is a dream come true     gamerlife  wow    hype,0
24958,what to make with all of this     gardening  healthy ,0
5920,and by different  i mean life without a toxic  ex     goodriddance  divorce  divorced    freedom ,0
29305,  user lovely to have all four of my books together in  user catalogue     author ,0
15037,enjoyed a pizza movie evening with the family  we were all filled with tears after watching inside out     animation  pixar  disney  ,0
2803,totally me   yes   ,0
23088, wife  wifey  wifeymaterial  wifeystatus  mywife  myhusband   pay me or i ll tell her its just that simple ,0
2112,my boys                       drunknights  drunkgirls  seasideheights    squad  squadgoals  yolo    ,0
30444,billionaire chair of trump says he hopes obama dies and michelle goes back to being a male ape in africa    usa  usa2017  meltingpot,1
26957, makeuptransformation   rooster simulation  i want to climb the vast expanse of mountains  it reached the le ,0
8774,who s responsible for such senseless act of extreme violence  the media  parents  governments   stopthevoilnce    ripchristinagrimmie,0
31899, user the end of    me  selfie    love  messi  cr7  religion  christianity  mecca live ,1
4571,happiness is the best of the day  smille    face ,0
9114, user why are you taking money out of my  user account for   i messaged you last time you did this   didn t so it out   ,0
21626,possible future the year is 2100 and we advanced so far laziness and so we come to this   hug  futureofwork    ,0
19874,yesterday i actually said out loud to my paner    if hungry return true     to express my hunger     nolaughs,0
21295,lucky birds for the weekend    ,0
16043,i love my job   pride  loveislove  whiskeybar    ,0
23158, user  user i don t think i ve read any fics like this     ,0
10585,it s only a little light in my life                            smile  longhair    necklace  happiness    ,0
24652,  user  new forum  please help spread the word  we are on a mission to help others   sony  ps4  e3  e32016  gaming  nice  pos   ,0
1649, user your products give me life   i haven t felt this amazing in years        healthy,0
26609, user makes a great adveising  streetmarketing in  nice with us    ,0
2071,  when  user does not reply to me tweet  droughtisreal reel  ,0
9861,i think this is my last high school summative forcing on the last night    we ve come a long way  ,0
20806,  happy juneteenth   it was hard to believe  like a dream come true  even to this day  there is somethin    ,0
4425,because he can t shoot for shit  never could   ,0
4264,middle fingers up  i ain t thinking bout you   lemonade  bear  beard  paz  peace    boy    ,0
23248,the holy  prophet  muhammad  pbuh  said    is the  man  who avoids  hardship       abudawud    hadith  quotes ,0
19104,when someone asks you the last time you didn t act like a meme   meme  hidethepainharold    relatable ,0
4939,doubt the unhelpful thoughts   psychology  mentalhealth  science   day  happiness  facts  love  instadai    ,0
13560,from  mamagoto to  papagoto                       fathersday  epic  love  shotoniphone6  smile    ,0
28865,  user first day at  user wee walk to wake me up  now waiting for rest of the counsellors to land in   americamp  sh   ,0
26868,can  lighttherapy help with  sad or  depression     altwaystoheal  healthy is      ,0
19523,i would like to ask even a humble request to  user official plz add a button witch we use for   feelings here we just can     3 so  ,0
27905,darn imessage for android isn t going to happen  ,0
16383,distance your self from negativity and guess what you ll be and become  king and queen of your own life    love  life,0
7045,                     bihday        20th                                               ,0
2010,15 emails            ,0
10214,  user  user so   for these to be back soon  user  user  user  user  ghostadventures ,0
16478, babies   graco modes 3 lite click connect travel system   zeal   bouncingbaby,0
25256,justgabriel   na   porn  kinky  sexy  naughty  hot  wet  young  slut    shy  nude  nasty  xxx  horny ,0
5334, lessismore   gorilla simulator  you need to do to adapt to the environment  the need to tear the city  mate ,0
6729,all mine say  user on them    d ,0
15790,share 6 steps you can take to stop a racist attack or intervene with a berating bully   via  user,1
9042,join hands with someone and you will be happier    that s my credo for good  photo s    photographer  lovemyjob ,0
19933,a tuesday passes without a new episode of  user  woe is me       dancemoms  newepisodes  season6  aldc  tuesday  dance  woeisme,0
26138,crazy       hottie  follow    live ,0
6605,can  lighttherapy help with   or  depression      altwaystoheal   healthy is  happy    ,0
11363,dull british   ,1
13385,  to share my new song with you   soon will be available on all the digital music stores and streaming services,0
7386,  user  masterkeyexperience  mke   self development that works   please visit my blog ,0
27605,long way up   uphill  mountains  alpine  alpinetrail  alpineview  viewpoint  views  view      ,0
31815, summer  formentera  comounni  o  bomba    friday   formentera beach ,0
2539,  user happy bihday to my brother man  needed this mixtape like we need boos  have a good one sach    user ,0
14546, samsunggalaxys2   rooster simulation  i want to climb the vast expanse of mountains  it reached the leakage ,0
30806,vintage anchor necklace   pendant 31    gbp 8 99 get here    shop  cool    home  fun ,0
1072, user  user  user whats your opinion that this is just a provocateur     hangingon,0
14389, red from    birds in real life   cranky  cardinal is a dead ringer for        ,0
14235,i am thankful for being able to think   thankful  positive     ,0
19177,only smiles                               smile  goodsunday   day  nighttime  instalike  instafollow    ,0
15284,it s a good day to have a great day                       photooftheday  potd    outfit    ,0
13147,sunday funday     family  friends  music  pool  bbq   wine  feliz        sundayfunday    ,0
6616,sandy hook   now  orlandonightclubshooting  we have to  change    thoughtsandprayers    sundaymorning  prayfororlando isis  guncontrolnow,0
5278, model   i love u take with u all the time in ur                                      ,0
30483,summer vibes   have a great  weekend  love    diamonds  gems  rings  fashion  luxury  user ,0
25693,  user moving all your products on etsy to your own site takes forever  zzzzzzzz  be so cool when its done though     t   ,0
5055, user omg can t wait for the fosters to come back tomorrow           ,0
3304,today at the bar    craft beers and  cocktails and delish  pubfood all day for  lunch and   hour   queens  kg,0
20969,18 x24  wall a home decor marvel comics avengers incredible hulk pai      karmafarmers   ,0
19252,  user  user  user  user terribly depressing news ppl we losing way to many awesome ppl nowadays so   rite now    ,0
29717,yay finally here   colourpop    newfaves  makeup  lovegettingmail ,0
21924,piazzetta awork sculptures lemontree  sunny day    galleria d ae poofino ,0
27829,feel much better               new  vapegirl  lifeisgood    keepsmiling  selfie  goodfeeling    ,0
21962, user  user  user  user  user  this is a msu troll trick trying to get cj  ,0
4210,p trish g32                       love  sun  sunnyday  hot  holiday  sandossanblas    girl  gpodtimes    ,0
22,product of the day  happy man  wine tool  who s   it s the  weekend  time to open up   drink up ,0
31839,bday entourage            love  instagood  me  itsmybihday  us  cute  follow  photooftheday      ,0
26953,  user got so many girlfriend dates booked in over the next few weeks whilst the boy has gone away           girltime  girls    d   ,0
1400, user pay of  rich  white   snobs  via  user  tcot  tpc,1
19302,   healthy  glutenfree  breakfast for our  saturdaymorning  ,0
25027, mexican flags at  user protests are the norm  not even  terrorism has them waving american flags    ,0
25013,one more class and an aspire lunch then i ll be done with school and i can focus on going away this weekend   ,0
13012, directioner   gorilla simulator  you need to do to adapt to the environment  the need to tear the city  mat ,0
7512,  user omggggg ateeee  imyyyy     iloveyou so  much         nationalbestfriendday ,0
11128,she wasn t ready to die  too young  a young age of 22   prayforchristina    hearingallhersong ,0
25884,if you are annoyed or scoff   updating your ios  we can t be friends   apple announces ios  10  via  user,0
20393,somehow someway i always end up third wheeling  ,0
21797,just a little excited     roll on 9pm  gonna be awesome   tonight  stoneroses  awesome    gig  user,0
21826,  happy day    altwaystoheal   healthy    ,0
10415,i ve left my fitbit with my american football coaches   won t see that for 2 weeks  fitbit  ,0
608,happy      travel time  instamood   moments  love mylife  russian girl  model  4like    ,0
19333,blazingsweethea  camgirl now on           princess  user  user  user  user  pnw,0
17125,being creative with time management   fathers day   via  user,0
30918,loving the about page  put some viva zing into your life   ,0
6543, caregiver  tip  be   by bringing bliss to your day though  laughter and appreciating the little joys in  life ,0
12221,of all the senseless stupid violence for a senseless stupid reason      orlando  loveislove ,0
19916,1  black can t be racist 2  have seen how a white woman acts when she doesn t get her way  it s a perfect metaphor    ,1
6118,today was weigh in day   ,0
8609,  user i ve just read  user   guest blog for  thecuriousmystic   and you guys are in for a treat     guestblog  a   ,0
20483,change is coming   ,0
28589,all i want is to go to  user conce on saturday  first year since 2011 i haven t been able to afford tickets or gone to matty live   ,0
7950,he reps chicago   user 39 years ago today  kanye omari west was born in atlanta  ga   bihday ye  ,0
7643,  user a  user documentary                  l ,0
20415,happy bihday to my husband   i wish he had an excellent bihday                      bihdayjohnnydepp ,0
28980, dustinjohnson should have played from behind the tv tower    shooter had to play in off frankensteins fat foot     usopen  shanelowry,0
30253,the little things make me happy      happy friday loves           healthy  fit  love ,0
23544,happy bihday      mikeas         bihday  bihdayboy  celebrate  celebration  19    ,0
29176,  user great to meet  user  user the best  gin experience in  london    worldginday tomorrow ,0
24622,my mother has both  parkinsons and very deep  depression and has given up on docs meds  was never a quitter  until now   ,0
15328,thank you god        godisgood  blessed  godsgrace  fitfam  fitness  healthy    athlete    ,0
12724,oh dear  poor chewie       starwars ,0
27683,my hea aches for the friends and family of dead and injured in orlando   senseless  orlandohorror    prayers,0
29592, greens   attack bull game 3d  do you really think that his head was empty around the city  each side is sup ,0
29680, adobephotoshop   buffalo simulation  buffalo for you to take in the vicinity of their homes to do  in this ,0
24656,donald  trump fires back at his teen comedian critic        weak  drumpf  us  us2016,0
31022,   poetry best id    ishq    gham    dukh    dard    judai        anso    lahu   1 try   follow  user   user 03111880779,0
598,  user wishing all the dad   s a happy father   s day   dads  fathersday  2016  intellicred   ,0
11408,stop bullying  stop racism  everyone can stand up to it and say it s wrong and treat everyone with respect   everydayheroes   bully,1
4433,mike and i went to see finding dory and it was sold out  ,0
7234,      united states 10 year note auction down to 1 702  from previous 1 71     blog  silver  gold  forex,0
2613,having a peace of  mind makes us    and satisfied,0
27962,the new harry potter book comes out the 23 rd    nerdlyfe,0
2581,  fathers day  have a nice day very spl day to everyone                                        ,0
6262,i am in control of how i feel   i choose to be     positiveenergy  affirmation,0
11799, user that s why he keeps getting  shitty  movies made  hollywood loves him but people don t go watch them   ,0
17383,the perfect  present for my  dad today     healthy    yummy   austrianblogger  fathersday      ,0
18689,always be you                     hubbylove  hubbywifey    me  love  pogi  saturdate  thankful    ,0
9354, music puts its accent to your feelings  when you re  happy or   and most of the  time gives answers to your wounded soul   user,0
20768,arin thailand   fantaken  160618 arin s day mini fanmeeting    bojogo33   ohmygirl                windyday  arin              ,0
20921,a very mixed day     happy    landscapes,0
16786,  user  user anyone else notice most of the  suppoers  are pageant girls with years to internalize a female oppressiv   ,0
27612,this was amazing  the weather was not   musical  london  matilda  westend  weekend      ,0
14116,i have to give it to the repoers that repo these tragic events and don t break down on camera  orlando  shootings   alligator  ,0
31926,a follow up from the gentlemen who were kicked off of  user airlines for simply speaking arabic    ,1
559,r i p little bear bear     hamster  rip  imissyou   ,0
8707,    quotestags  quote  nofilter quotestags app ,0
1391,new summer heater by  user    feelgoodfriday  feelgoodmusic  feelgoodsummer  summer  music  housemusic  edm ,0
16598,  user  user providing a preview to pas of  spfx  cool stuff is coming our way to  sp dev      spssv ,0
13092,damn  this really made me tear up a little     mustread ,0
5106,love spending the weekend just my girl and i       perfect  lgbt  lesbians  lovelynight    couple  myforever  user     ,0
12460, user  user  user but if the shoe fits     badjournalism  ,0
14424,crystal guidance  crystaltips      crystals for  ness   crystalhealing  ,0
14013,tucson bound in 5 days   holla  ,0
31370,holy shit  how do you even run a national presidential campaign with 70 people  ,0
20276,punk  in a gay pub   brewpix    edinburgh  ccblooms ,0
16434,  bihday to the awesome  gemini onoriuhapca ,0
4025, kejriwal must accept role in making of  udtapunjab   conspiracy to defame  punjab     ,0
17380, don t  worry   be   by  kaye  menner  photography quality prints and cards at  ,0
4022,best garden ever                        secretgarden    childhood  mikey  three  threeyearsold       ,0
6697,good morning   happy monday                         sydneyssweets  goodmorning  goodvibes    cool    ,0
19770,  user lmfao pathetic  soit    growup  funny  noonethere  iknowwhoitis                                                                                                                                                                                                            ,0
23002, prayfororlando   orlandoshooting  orlando     funny and  true   orlando  florida ,0
22151,i am thankful for creativity   thankful  positive     ,0
26445,what a really great afternoon   soimpressed   possible anthology using the stories from today   justtogood  needtobeshared,0
24579,it was a very good holiday       fun girls love  ,0
20078,i can t wait     suits  suitspremiere   repost suits usa with repostapp           some lies    ,0
28006, user i have picked up several of their books  but have yet to read any   i m so far behind in reading i will never finish   ,0
3114,i just want the  world to go back to  normal  like  gap  commercials  the show  friends  and    eve6  music ,0
29772,  user america do you trust in god or trust in gun  it looks as if you are not for  guncontrolnow you trust in gun   dismiss god s prote   ,0
22826, user  user  user  we were  maybe you are but don t you dare demonize innocent infants born with white skin  ,1
25980, you re the only person who can make you    you re as happy as you choose to be    rick warren ,0
1211,      aud usd  failures apparent at key resistance  200 dma next stop     blog  silver  gold  forex,0
27414,  user new project on the way  and nothing can stop the wrath of my pen   amwriting      books,0
920,    my bihday weekend   even better   xx ,0
20003,happy sunday everybody   sunday   bymodels     sun  smile ,0
8896, user   pos take that painting down asshole  fucking chump,1
5942,  user a little rest          instagood    love  fashion  manami  instagram  cafe  food  foodstagram ,0
16481,  user  porait  sketch of unknown sad man     reminds me my grandfather     a2 format   sketchbook  drawing  a    look ,0
12041,enjoying the moment     user               madrid  friday  sun   ,0
6230,now playing     john r  burr     for the asking  on     music song ,0
1351,omg the new orange is the new black season will be on netflix soon  can t wait   ,0
